,country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
162,United States,1973,USA,207314768.0,5637203296256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.407,249.065,17420.32,3611.49,0.0,0.0,-0.525,-21.522,19658.154,4075.426,0.0,17.756,0.0,0.0,0.0,4.231,825.713,98110.688,3.608,3.982,735.402,0.0,0.0,92635.477,19204.703,0.0,94.419,-0.819,-49.005,5937.959,0.0,0.0,28642.238,-0.091,-5.328,28228.682,5852.223,0.0,29.194,0.0,-0.181,-1.488,822.672,1341.982,278.213,3968.226,0.0,4.045,8.96,90.311,1135.09,423.863,87.873,5475.203,0.0,5.581,0.0,0.0,54.331,87.779,249.341,423.863,87.873,1202.718,0.0,1.226,5.87,535.343,9655.255,0.0,0.0,46572.922,-2.507,-153.93,28871.104,5985.406,0.0,47.47,63.077,19.99,0.0,7.051,4.021,96.422,0.0,304.258,0.0,0.0,0.31,0.0,20339.795,0.274,2.533,885.749,0.0,0.0,4272.485,0.0,4.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,United States,1974,USA,209277968.0,5621366128640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.379,-85.923,16846.336,3525.567,0.0,0.0,1.884,76.797,19840.703,4152.222,0.0,17.768,0.0,0.0,0.0,-2.444,-497.188,94814.602,3.53,-3.517,-675.383,0.0,0.0,88539.281,18529.32,0.0,93.381,-3.464,-205.712,5732.247,0.0,0.0,27390.59,-4.404,-257.751,26732.254,5594.472,0.0,28.889,0.0,10.45,85.965,908.637,1468.309,307.285,4341.772,0.0,4.579,15.952,178.195,1313.286,573.278,119.974,6275.317,0.0,6.619,0.0,0.0,36.531,91.088,340.429,573.278,119.974,1626.685,0.0,1.716,-3.974,-383.748,9271.507,0.0,0.0,44302.355,-4.517,-270.351,27308.443,5715.056,0.0,46.725,64.219,20.404,0.0,2.074,1.142,97.498,0.0,306.859,0.0,0.0,0.324,0.0,19842.607,9.888,87.107,972.856,0.0,0.0,4648.632,0.0,4.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,United States,1975,USA,211274544.0,5605795299328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.026,16687.014,3525.541,0.0,0.0,7.38,306.451,21103.691,4458.673,0.0,18.249,0.0,0.0,0.0,-2.636,-523.127,91442.539,3.446,-3.737,-692.41,0.0,0.0,84425.266,17836.91,0.0,92.326,-8.212,-470.715,5261.532,0.0,0.0,24903.768,-7.401,-414.057,24519.824,5180.415,0.0,27.234,0.0,-0.348,-3.163,905.474,1449.369,306.215,4285.769,0.0,4.687,13.378,169.284,1482.57,859.471,181.584,7017.267,0.0,7.674,0.0,0.0,51.352,174.819,515.248,859.471,181.584,2438.761,0.0,2.667,-2.391,-221.669,9049.838,0.0,0.0,42834.492,-4.403,-251.625,25859.387,5463.43,0.0,46.843,61.848,19.754,0.0,-3.185,-2.371,93.501,0.0,292.737,0.0,0.0,0.32,0.0,19319.48,-0.525,-5.534,967.322,0.0,0.0,4578.506,0.0,5.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,United States,1976,USA,213270032.0,5899591090176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.275,256.501,17733.584,3782.042,0.0,0.0,4.72,210.455,21893.033,4669.128,0.0,18.561,0.0,0.0,0.0,5.471,1057.027,95543.227,3.454,5.837,1041.117,0.0,0.0,88517.016,18878.027,0.0,92.646,1.993,104.857,5366.39,0.0,0.0,25162.418,-0.815,-42.208,24092.49,5138.206,0.0,26.336,0.0,-5.353,-48.472,857.002,1358.946,289.822,4018.388,0.0,4.206,1.181,15.912,1498.482,943.225,201.162,7026.219,0.0,7.354,0.0,0.0,10.781,55.551,570.799,943.225,201.162,2676.415,0.0,2.801,7.511,679.757,9729.595,0.0,0.0,45621.012,-2.51,-137.125,24974.469,5326.306,0.0,47.749,70.681,22.565,0.0,14.227,8.833,105.804,0.0,331.416,0.0,0.0,0.347,0.0,20376.508,-4.167,-39.639,927.683,0.0,0.0,4349.804,0.0,4.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,United States,1977,USA,215437408.0,6166912434176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.488,94.115,17992.035,3876.157,0.0,0.0,1.886,88.061,22081.537,4757.189,0.0,18.55,0.0,0.0,0.0,2.548,519.139,96991.727,3.388,2.79,526.613,0.0,0.0,90070.898,19404.641,0.0,92.865,-2.039,-109.438,5256.951,0.0,0.0,24401.293,0.436,22.421,23954.182,5160.627,0.0,25.158,0.0,-22.07,-189.144,667.857,1048.366,225.857,3100.007,0.0,3.196,-0.013,-7.477,1491.005,1225.821,264.088,6920.825,0.0,7.135,0.0,0.0,31.281,178.554,749.353,1225.821,264.088,3478.285,0.0,3.586,5.57,541.938,10271.533,0.0,0.0,47677.574,1.053,56.102,24983.627,5382.408,0.0,49.156,73.795,23.536,0.0,4.305,3.114,109.248,0.0,342.534,0.0,0.0,0.353,0.0,20895.646,-20.165,-186.031,741.652,0.0,0.0,3442.541,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,United States,1978,USA,217881440.0,6518624223232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.124,-43.58,17590.195,3832.577,0.0,0.0,-5.176,-246.218,20703.789,4510.971,0.0,17.943,0.0,0.0,0.0,2.219,463.645,98031.711,3.277,1.055,204.734,0.0,0.0,90000.211,19609.375,0.0,91.807,0.351,18.433,5275.384,0.0,0.0,24212.178,-0.409,-21.128,23588.51,5139.499,0.0,24.698,0.0,26.774,178.813,846.67,1314.148,286.329,3885.922,0.0,3.964,17.231,258.91,1749.915,1335.362,290.951,8031.5,0.0,8.193,0.0,0.0,10.172,76.224,825.577,1335.362,290.951,3789.109,0.0,3.865,2.238,229.881,10501.414,0.0,0.0,48197.836,4.624,248.904,25845.764,5631.312,0.0,49.166,77.668,24.679,0.0,4.855,3.873,113.267,0.0,356.469,0.0,0.0,0.364,0.0,21359.291,24.706,182.686,924.338,0.0,0.0,4242.391,0.0,4.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,United States,1979,USA,220463104.0,6740172079104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.255,354.707,18993.129,4187.284,0.0,0.0,18.283,824.749,24202.324,5335.72,0.0,19.4,0.0,0.0,0.0,1.054,225.109,97904.82,3.202,1.462,286.641,0.0,0.0,90246.461,19896.016,0.0,92.178,3.327,175.513,5450.897,0.0,0.0,24724.76,3.034,155.918,24019.516,5295.417,0.0,25.254,0.0,-0.137,-1.163,845.508,1296.976,285.935,3835.144,0.0,3.917,-3.602,-61.53,1688.385,1218.271,268.584,7658.355,0.0,7.822,0.0,0.0,-7.687,-63.466,762.111,1218.271,268.584,3456.862,0.0,3.531,-2.32,-243.581,10257.833,0.0,0.0,46528.57,-1.49,-83.903,25162.529,5547.409,0.0,47.524,80.767,25.756,0.0,4.365,3.099,116.827,0.0,366.35,0.0,0.0,0.374,0.0,21584.4,0.22,1.936,926.274,0.0,0.0,4201.493,0.0,4.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,United States,1980,USA,223140016.0,6743208230912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.548,106.696,19243.434,4293.98,0.0,0.0,2.241,119.569,24447.83,5455.289,0.0,20.692,0.0,0.0,0.0,-3.857,-832.443,92999.711,3.077,-4.077,-811.18,0.0,0.0,85528.523,19084.836,0.0,91.966,-2.082,-113.513,5337.385,0.0,0.0,23919.443,-0.841,-44.51,23531.895,5250.907,0.0,25.72,0.0,-1.376,-11.63,833.877,1263.79,282.002,3737.013,0.0,4.018,-1.255,-21.263,1667.121,1184.602,264.332,7471.189,0.0,8.034,0.0,0.0,-1.583,-12.064,750.047,1184.602,264.332,3361.327,0.0,3.614,-7.841,-804.361,9453.472,0.0,0.0,42365.648,0.671,37.24,25027.557,5584.649,0.0,45.555,83.198,26.656,0.0,3.495,2.431,119.459,0.0,372.85,0.0,0.0,0.401,0.0,20751.957,-0.973,-9.199,917.075,0.0,0.0,4109.863,0.0,4.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,United States,1981,USA,225654000.0,6911865389056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.143,134.954,19627.102,4428.934,0.0,0.0,-6.212,-338.874,22673.719,5116.416,0.0,21.993,0.0,0.0,0.0,-2.958,-613.863,89243.242,2.914,-3.325,-634.518,0.0,0.0,81763.758,18450.318,0.0,91.619,-2.412,-128.756,5208.629,0.0,0.0,23082.369,-1.047,-54.98,23026.078,5195.927,0.0,25.865,0.0,-5.494,-45.811,788.067,1181.055,266.51,3492.367,0.0,3.913,1.383,20.654,1687.775,1271.968,287.025,7479.483,0.0,8.381,0.0,0.0,8.585,64.391,814.437,1271.968,287.025,3609.229,0.0,4.044,-6.778,-640.717,8812.755,0.0,0.0,39054.281,-0.291,-16.244,24676.742,5568.406,0.0,43.762,85.272,27.378,0.0,2.707,2.074,121.326,0.0,377.888,0.0,0.0,0.423,0.0,20138.094,-4.786,-43.736,873.338,0.0,0.0,3870.255,0.0,4.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,United States,1982,USA,228001424.0,6782206869504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.683,-163.138,18709.516,4265.796,0.0,0.0,1.426,72.945,22760.213,5189.361,0.0,22.082,0.0,0.0,0.0,-4.072,-819.955,84728.148,2.848,-5.378,-992.281,0.0,0.0,76569.859,17458.037,0.0,90.371,-7.044,-366.919,4841.709,0.0,0.0,21235.436,-7.006,-364.028,21192.404,4831.898,0.0,25.063,0.0,18.393,144.95,933.017,1383.892,315.529,4092.153,0.0,4.83,10.101,172.327,1860.102,1305.501,297.656,8158.293,0.0,9.629,0.0,0.0,3.704,30.167,844.604,1305.501,297.656,3704.378,0.0,4.372,-5.245,-462.224,8350.531,0.0,0.0,36624.91,0.402,22.406,24520.949,5590.812,0.0,43.226,82.482,26.405,0.0,-3.552,-2.79,115.811,0.0,361.762,0.0,0.0,0.427,0.0,19318.139,16.349,142.16,1015.499,0.0,0.0,4453.915,0.0,5.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,United States,1983,USA,230389968.0,7066236747776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.739,159.495,19207.828,4425.291,0.0,0.0,-7.469,-387.586,20841.945,4801.775,0.0,22.988,0.0,0.0,0.0,-0.35,-67.609,83556.281,2.724,-1.026,-179.035,0.0,0.0,74998.938,17279.002,0.0,89.759,-6.185,-299.474,4542.236,0.0,0.0,19715.424,-9.42,-455.161,18997.084,4376.738,0.0,23.595,0.0,7.336,68.449,1001.466,1470.019,338.678,4346.83,0.0,5.202,5.946,111.426,1971.529,2941.195,677.622,8557.355,0.0,10.241,0.0,0.0,3.856,32.568,877.172,1341.785,309.134,3807.335,0.0,4.557,-0.468,-39.056,8311.476,0.0,0.0,36075.684,0.466,26.044,24379.775,5616.855,0.0,43.175,92.874,29.805,0.0,12.875,10.392,129.366,0.0,403.117,0.0,0.0,0.482,0.0,19250.529,7.766,78.858,1094.357,1599.41,368.488,4750.021,0.0,5.685,0.0,0.0,0.009,0.013,0.003,0.039,0.0,0.0,0.0,0.0,0.008,0.012,0.003,0.035,0.0,0.0
173,United States,1984,USA,232766288.0,7581108011008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,327.469,20418.592,4752.76,0.0,0.0,14.336,688.4,23586.643,5490.175,0.0,23.487,0.0,0.0,0.0,5.118,985.158,86935.648,2.669,5.201,898.646,0.0,0.0,78093.992,18177.648,0.0,89.83,6.81,309.336,4851.572,0.0,0.0,20843.105,8.525,373.106,20406.064,4749.844,0.0,23.975,0.0,-3.275,-32.794,968.672,1407.365,327.587,4161.564,0.0,4.787,4.494,86.51,2058.039,3041.987,708.072,8841.655,0.0,10.17,0.0,0.0,11.563,101.423,978.595,1481.647,344.877,4204.195,0.0,4.836,3.15,261.842,8573.317,0.0,0.0,36832.297,2.728,153.213,24789.109,5770.069,0.0,42.367,110.738,35.595,0.0,19.429,17.863,152.923,0.0,475.746,0.0,0.0,0.547,0.0,20235.688,-1.437,-14.912,1079.445,1560.34,363.194,4637.461,0.0,5.334,76.7,0.007,0.016,0.023,0.005,0.067,0.0,0.0,143.253,0.011,0.019,0.028,0.007,0.083,0.0,0.0
174,United States,1985,USA,235146176.0,7874871820288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389,113.541,20694.791,4866.301,6411.606,1507.665,-1.998,-109.711,22881.359,5380.464,56.74,24.109,0.0,2657.15,13.164,-0.254,-51.441,85837.016,2.563,-0.558,-101.369,8204.81,1929.329,76872.523,18076.279,72.609,89.556,-3.752,-182.032,4669.541,1335.001,313.92,19858.033,-5.706,-271.032,19046.928,4478.812,11.814,23.135,0.0,-12.334,-119.477,849.195,1221.293,287.182,3611.35,10.808,4.207,2.741,49.926,2107.966,3093.722,727.477,8964.49,27.378,10.444,0.0,0.0,17.11,167.435,1146.03,1717.591,403.885,4873.69,15.2,5.678,-0.384,-32.88,8540.438,458.202,107.744,36319.695,0.518,29.872,24665.258,5799.941,4.055,42.312,112.692,36.393,0.0,2.241,1.954,154.767,0.0,479.242,1.37,0.0,0.558,11299.992,20184.246,-10.904,-117.509,961.936,1376.13,323.592,4090.8,12.178,4.766,102.553,0.016,0.032,0.046,0.011,0.135,0.0,0.0,-11.217,-0.002,0.017,0.025,0.006,0.073,0.0,0.0
175,United States,1986,USA,237512784.0,8146027806720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.247,-60.702,20233.012,4805.599,6273.941,1490.141,0.954,51.312,22869.408,5431.777,55.683,23.589,0.0,2676.113,13.136,0.93,187.721,85772.086,2.501,0.338,61.111,8017.337,1904.22,76363.852,18137.391,71.156,89.031,-6.282,-293.336,4376.204,1125.048,267.213,18425.131,-2.589,-115.945,18368.979,4362.867,9.985,21.482,0.0,3.41,28.957,878.152,1250.354,296.975,3697.282,11.097,4.311,6.055,126.608,2234.574,3248.349,771.525,9408.227,28.83,10.969,0.0,0.0,7.909,90.643,1236.673,1834.973,435.83,5206.763,16.286,6.07,4.861,415.151,8955.589,618.348,146.865,37705.715,-3.284,-190.449,23617.641,5609.492,5.488,43.96,119.695,38.702,0.0,6.344,7.003,162.946,0.0,503.952,1.446,0.0,0.588,11267.237,20371.967,3.74,35.965,997.901,1413.377,335.695,4201.463,12.544,4.898,32.004,0.01,0.042,0.06,0.014,0.176,0.001,0.0,-27.3,-0.005,0.013,0.018,0.004,0.053,0.0,0.0
176,United States,1987,USA,239853168.0,8432566927360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.334,208.269,20903.904,5013.868,6562.174,1573.958,3.238,175.859,23379.455,5607.636,56.776,23.812,0.0,2772.205,13.166,3.358,684.088,87787.266,2.497,3.702,671.373,8315.548,1994.51,78417.828,18808.764,71.947,89.327,6.319,276.54,4652.744,1222.167,293.141,19398.299,3.597,156.944,18844.076,4519.812,10.574,22.097,0.0,-13.996,-122.907,755.245,1064.861,255.41,3148.781,9.213,3.587,0.751,12.715,2247.289,3240.823,777.322,9369.435,28.04,10.673,0.0,0.0,9.959,123.155,1359.828,1998.022,479.232,5669.418,17.287,6.458,2.083,186.563,9142.152,531.206,127.411,38115.621,-3.124,-175.254,22656.518,5434.237,4.596,43.418,132.174,42.665,0.0,10.242,12.479,177.881,0.0,551.061,1.539,0.0,0.628,11557.927,21056.055,-11.202,-110.44,887.461,1242.801,298.09,3700.017,10.753,4.215,-25.192,-0.011,0.031,0.044,0.011,0.131,0.0,0.0,-15.469,-0.002,0.011,0.015,0.004,0.044,0.0,0.0
177,United States,1988,USA,242287808.0,8787203194880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.653,233.276,21656.656,5247.144,6837.389,1656.616,2.962,166.085,23830.014,5773.722,56.842,23.835,0.0,2914.446,13.239,4.554,958.832,90862.547,2.505,4.388,825.285,8620.126,2088.552,81036.055,19634.049,71.662,89.185,4.584,213.278,4866.021,1121.925,271.829,20083.641,2.701,122.064,19158.52,4641.875,9.327,22.103,0.0,-10.581,-79.914,675.331,942.617,228.385,2787.309,7.836,3.068,6.198,133.551,2380.839,3407.094,825.497,9826.492,28.324,10.815,0.0,0.0,15.749,214.166,1573.994,2289.461,554.708,6496.38,19.033,7.15,4.143,378.731,9520.884,660.813,160.107,39295.762,-1.755,-95.347,22035.324,5338.891,5.494,43.247,131.485,42.394,0.0,-0.636,-0.689,174.974,0.0,542.681,1.455,0.0,0.597,12028.858,22014.887,-9.159,-80.615,806.846,1117.633,270.789,3330.112,9.291,3.665,-13.366,-0.004,0.027,0.038,0.009,0.112,0.0,0.0,-75.402,-0.008,0.003,0.004,0.001,0.011,0.0,0.0
178,United States,1989,USA,244954096.0,9091291283456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186,62.212,21674.9,5309.355,6986.789,1711.443,3.002,173.326,24278.213,5947.048,54.238,23.547,0.0,3155.45,13.994,2.422,533.244,92050.438,2.48,1.849,363.057,9256.195,2267.343,81636.133,19997.105,71.855,88.686,6.251,304.199,5170.22,1547.926,379.171,21106.895,1.413,65.592,19217.754,4707.468,12.016,22.93,0.0,20.29,137.026,812.356,1121.533,274.724,3316.362,8.706,3.603,6.988,170.186,2551.025,3605.494,883.18,10414.298,27.989,11.314,0.0,0.0,0.452,7.114,1581.107,2274.775,557.216,6454.708,17.659,7.012,-0.035,-3.354,9517.53,721.481,176.73,38854.344,-6.541,-349.236,20369.754,4989.655,5.601,42.21,150.504,48.854,0.0,15.238,19.019,199.443,0.0,614.418,1.548,0.0,0.667,12881.8,22548.131,20.376,163.072,969.918,1330.719,325.965,3959.589,10.33,4.302,2655.674,0.721,0.749,1.033,0.253,3.056,0.008,0.003,242384.844,6.306,6.308,8.709,2.133,25.753,0.068,0.028
179,United States,1990,USA,248083728.0,9250378088448.0,0.0,0.0,67.448,16.733,0.0,0.0,0.0,0.074,0.0,0.539,28.642,21516.92,5337.998,6953.923,1725.155,5.278,313.879,25237.154,6260.927,53.364,23.613,0.0,3232.78,14.3,0.259,58.48,91124.93,2.444,-0.908,-181.586,9117.714,2261.957,79874.32,19815.52,69.969,87.654,0.008,0.389,5170.609,1615.675,400.823,20842.193,2.683,126.312,19484.467,4833.779,12.399,22.872,0.0,6.391,51.915,864.271,1178.154,292.281,3483.79,9.041,3.823,10.61,240.068,2791.093,3870.269,960.151,11250.609,29.7,12.346,0.0,0.0,8.975,141.897,1723.004,2447.653,607.223,6945.251,18.783,7.622,-2.213,-210.617,9306.913,548.116,135.979,37515.211,-2.894,-144.396,19530.74,4845.259,4.206,41.169,177.659,57.459,0.0,17.614,27.155,231.613,0.0,716.127,1.777,0.0,0.786,13031.002,22606.611,13.405,98.172,1068.089,1422.616,352.928,4305.358,10.917,4.725,46.483,0.348,1.096,1.495,0.371,4.42,0.011,0.005,32.033,2.021,8.329,11.354,2.817,33.574,0.087,0.037
180,United States,1991,USA,251560192.0,9243499429888.0,15.873,2.656,77.074,19.389,0.0,0.0,0.0,0.086,0.0,-0.944,-50.384,21019.277,5287.613,6847.411,1722.536,-3.785,-236.968,23946.395,6023.959,52.665,23.421,0.0,3270.724,14.487,-0.134,-30.303,89745.156,2.442,-0.683,-135.426,8990.186,2261.573,78232.148,19680.094,69.146,87.171,2.192,113.363,5283.972,1630.91,410.272,21004.803,-0.532,-25.696,19113.055,4808.083,12.544,23.405,0.0,-1.695,-14.652,849.62,1142.176,287.326,3377.402,8.785,3.763,3.956,105.121,2896.214,3959.856,996.142,11513.006,30.456,12.829,0.0,0.0,6.189,106.641,1829.645,2563.225,644.805,7273.189,19.714,8.104,-2.132,-198.404,9108.509,511.866,128.765,36208.07,1.507,73.03,19551.141,4918.289,3.937,40.345,187.332,60.552,0.0,5.382,9.673,240.705,0.0,744.682,1.851,0.0,0.83,13001.756,22576.309,0.288,-1.52,1066.569,1396.631,351.337,4239.817,10.742,4.724,28.98,0.318,1.414,1.901,0.478,5.622,0.015,0.006,5.822,0.485,8.814,11.849,2.981,35.038,0.091,0.039
181,United States,1992,USA,255175328.0,9572148314112.0,13.699,2.656,86.39,22.045,0.0,0.0,0.0,0.096,0.0,0.689,36.417,20864.207,5324.031,6887.427,1757.501,0.267,16.067,23670.104,6040.026,53.511,23.24,0.0,3284.39,14.336,1.475,333.035,89778.836,2.393,2.057,404.834,9012.167,2299.683,78710.305,20084.928,70.019,87.671,3.398,179.537,5463.509,1702.706,434.489,21410.805,0.803,38.606,18993.566,4846.689,13.229,23.848,0.0,-12.495,-106.157,743.463,985.306,251.426,2913.538,7.655,3.245,-2.223,-71.797,2824.417,3804.874,970.91,11068.534,29.561,12.329,0.0,0.0,1.014,18.552,1848.197,2552.533,651.343,7242.85,19.831,8.067,2.074,188.878,9297.387,422.034,107.693,36435.289,-2.333,-114.728,18824.549,4803.561,3.279,40.583,200.879,64.815,0.0,7.041,13.546,254.003,0.0,787.219,1.973,0.0,0.877,12871.11,22909.344,-7.853,-90.349,976.22,1252.341,319.567,3825.684,9.73,4.261,-14.513,-0.205,1.209,1.602,0.409,4.738,0.012,0.005,-2.149,-0.189,8.625,11.43,2.917,33.799,0.089,0.038
182,United States,1993,USA,258779760.0,9834941382656.0,16.851,3.715,99.542,25.759,0.0,0.0,0.0,0.11,0.0,3.727,198.421,21340.355,5522.452,7076.33,1831.211,-6.262,-378.224,21878.846,5661.802,53.785,23.61,0.0,3404.678,14.556,2.098,480.68,90385.828,2.378,2.056,412.988,9269.064,2398.646,79209.891,20497.916,70.451,87.635,2.488,135.91,5599.419,1724.083,446.158,21637.777,1.137,55.109,18941.971,4901.799,13.104,23.939,0.0,11.067,82.279,825.742,1079.107,279.251,3190.906,8.202,3.53,2.508,67.69,2892.107,3833.758,992.099,11175.939,29.139,12.365,0.0,0.0,-1.371,-25.344,1822.853,2482.465,642.412,7044.032,18.869,7.793,0.846,78.658,9376.045,468.652,121.278,36231.754,-3.88,-186.375,17842.143,4617.186,3.562,40.086,207.369,66.925,0.0,3.254,6.49,258.617,0.0,801.335,1.966,0.0,0.887,13156.663,23390.023,9.905,93.034,1069.254,1351.292,349.687,4131.907,10.271,4.571,16.221,0.196,1.405,1.836,0.475,5.43,0.014,0.006,4.097,0.353,8.978,11.733,3.036,34.694,0.089,0.038
183,United States,1994,USA,262273584.0,10232022433792.0,11.983,3.087,109.985,28.846,0.0,0.0,0.0,0.121,0.0,0.375,20.691,21134.967,5543.144,6986.109,1832.272,9.178,519.646,23568.705,6181.449,52.978,23.271,0.0,3458.526,14.519,1.84,430.363,90822.672,2.328,1.932,396.055,9307.086,2441.003,79664.789,20893.971,70.579,87.715,2.351,131.662,5731.081,1886.804,494.859,21851.535,4.111,201.509,19457.957,5103.308,14.308,24.06,0.0,-7.13,-58.872,766.87,988.82,259.341,2923.93,7.499,3.219,1.456,34.31,2926.417,3827.405,1003.827,11157.877,29.025,12.285,0.0,0.0,4.94,90.05,1912.903,2570.397,674.147,7293.54,19.492,8.031,2.599,243.701,9619.746,434.173,113.872,36678.289,-2.395,-110.568,17182.889,4506.618,3.293,40.385,206.018,66.355,0.0,-0.852,-1.351,252.999,0.0,785.508,1.919,0.0,0.865,13186.712,23820.387,-4.507,-55.74,1013.514,1257.008,329.68,3864.338,9.532,4.255,5.621,0.079,1.484,1.914,0.502,5.658,0.015,0.006,14.681,1.318,10.296,13.276,3.482,39.257,0.101,0.043
