country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Australia,1995,AUS,18003002,5.49173E+11,0,0,0,0,0,0,0,0,0,3.396,15.903,26893.662,484.167,7883.982,141.935,4.938,74.907,88419.578,1591.818,81.002,41.945,0,175.225,15.18,4.417,48.833,64117.02,2.102,4.732,49.94,8797.746,158.386,61398.641,1105.36,90.39,95.76,0.965,1.849,193.416,759.818,13.679,10743.524,5.733,16.048,16439.461,295.96,7.807,16.756,0,-3.214,-1.535,46.221,868.244,15.631,2567.388,8.921,4.004,-2.281,-1.107,48.939,915.661,16.485,2718.386,9.408,4.24,0,0,0,0,0,0,0,0,0,0,8.137,32.188,427.777,153.947,2.772,23761.453,-5.837,-19.225,17225.684,310.114,1.582,37.06,2.635,0.826,0,18.521,0.412,45.853,0,146.374,0.471,0,0.228,9733.071,1154.299,-2.281,-1.107,48.939,915.661,16.485,2718.386,9.408,4.24,21.552,0.011,0.063,1.175,0.021,3.474,0.012,0.005,27.273,0.004,0.021,0.389,0.007,1.15,0.004,0.002
Australia,1996,AUS,18211850,5.74551E+11,0,0,0,0,0,0,0,0,0,4.088,19.792,27672,503.958,8150.237,148.431,3.07,48.864,90088.711,1640.682,82.403,42.416,0,180.127,15.16,2.931,33.838,65239.766,2.068,2.935,32.44,8942.332,162.856,62475.82,1137.8,90.412,95.763,0.729,1.411,194.827,655.37,11.936,10697.795,0.128,0.377,16271.66,296.337,6.626,16.398,0,2.159,0.998,47.219,876.819,15.969,2592.745,8.865,3.974,2.808,1.397,50.336,930.581,16.948,2763.942,9.409,4.237,0,0,0,0,0,0,0,0,0,0,2.627,11.238,439.015,136.724,2.49,24106.029,5.254,16.292,17922.725,326.406,1.382,36.95,3.021,0.947,0,14.658,0.386,51.972,0,165.904,0.525,0,0.254,9890.648,1188.137,2.808,1.397,50.336,930.581,16.948,2763.942,9.409,4.237,21.04,0.013,0.076,1.406,0.026,4.157,0.014,0.006,0,0,0.021,0.384,0.007,1.137,0.004,0.002
Australia,1997,AUS,18410254,6.00621E+11,0,0,0,0,0,0,0,0,0,5.06,25.5,28758.881,529.458,8553.595,157.474,9.047,148.432,97180.312,1789.114,83.329,43.495,0,188.98,15.525,2.454,29.151,66120.109,2.027,2.551,29.021,9323.709,171.652,63378.875,1166.821,90.831,95.854,-1.808,-3.522,191.305,661.588,12.18,10391.222,0.013,0.039,16098.445,296.376,6.445,15.716,0,-0.1,-0.047,47.171,866.501,15.953,2562.234,8.441,3.875,0.236,0.13,50.467,922.728,16.988,2741.234,8.989,4.146,0,0,0,0,0,0,0,0,0,0,1.604,7.042,446.058,108.526,1.998,24228.771,6.136,20.029,18817.521,346.435,1.057,36.644,3.183,0.997,0,5.335,0.161,54.155,0,172.873,0.528,0,0.261,10264.905,1217.288,0.236,0.13,50.467,922.728,16.988,2741.234,8.989,4.146,19.727,0.015,0.091,1.665,0.031,4.923,0.016,0.007,7.143,0.001,0.022,0.407,0.007,1.205,0.004,0.002
Australia,1998,AUS,18601666,6.34305E+11,0,0,0,0,0,0,0,0,0,4.462,23.625,29732.998,553.083,8921.023,165.946,2.403,42.987,98491.266,1832.102,83.193,44.377,0,199.471,16.005,2.386,29.043,67001.016,1.965,2.501,29.186,9794.197,182.188,64295.676,1196.007,91.336,95.962,2.952,5.648,196.953,777.753,14.467,10587.934,2.146,6.361,16274.729,302.737,7.253,15.803,0,-0.968,-0.457,46.715,849.279,15.798,2511.308,7.92,3.748,-0.324,-0.143,50.324,910.273,16.933,2705.337,8.489,4.038,0,0,0,0,0,0,0,0,0,0,-0.02,-0.088,445.97,95.422,1.775,23974.746,-5.314,-18.41,17634.201,328.026,0.89,35.783,3.451,1.081,0,8.425,0.268,58.113,0,185.509,0.542,0,0.277,10723.286,1246.331,-0.324,-0.143,50.324,910.273,16.933,2705.337,8.489,4.038,16.15,0.015,0.105,1.914,0.036,5.659,0.018,0.008,140,0.031,0.053,0.968,0.018,2.861,0.009,0.004
Australia,1999,AUS,18800892,6.64207E+11,0,0,0,0,0,0,0,0,0,6.212,34.36,31245.488,587.443,9103.898,171.161,5.448,99.816,102756.711,1931.918,82.727,45.28,0,206.9,15.948,4.093,51.017,69004.57,1.953,4.125,49.331,10054.89,189.041,66238.219,1245.338,91.368,95.991,2.431,4.787,201.741,857.566,16.123,10730.37,1.45,4.388,16335.678,307.125,7.793,15.55,0,3.061,1.43,48.144,865.996,16.281,2560.741,7.869,3.711,3.343,1.686,52.01,930.732,17.499,2766.347,8.458,4.009,0,0,0,0,0,0,0,0,0,0,2.284,10.184,456.154,93.426,1.757,24262.357,-2.6,-8.528,16993.732,319.497,0.849,35.161,3.618,1.133,0,4.857,0.168,60.29,0,192.457,0.548,0,0.279,11004.771,1297.347,3.343,1.686,52.01,930.732,17.499,2766.347,8.458,4.009,14.045,0.015,0.12,2.159,0.041,6.386,0.02,0.009,138.889,0.074,0.127,2.287,0.043,6.763,0.021,0.01
Australia,2000,AUS,19017968,6.91887E+11,0,0,0,0,42.591,0.81,0.409,0,725.676,0.718,4.219,31110.68,591.662,8626.579,164.06,3.359,64.902,104996.484,1996.82,82.792,45.329,198.16,198.16,15.182,0.61,7.912,68632.961,1.887,0.631,7.857,9519.944,181.05,65895.281,1253.194,91.366,96.011,1.889,3.81,205.551,801.873,15.25,10808.241,1.562,4.798,16401.504,311.923,7.696,15.748,143.8,1.136,0.547,48.691,851.826,16.2,2560.277,8.175,3.73,0.218,0.055,52.065,899.676,17.11,2737.685,8.634,3.989,0,0,0,0,0,0,0,0,0,0,-0.038,-0.172,455.982,91.492,1.74,23976.355,35.017,111.879,22682.576,431.377,0.878,34.934,2.839,0.81,0,-21.526,-0.779,42.591,0,149.304,0.409,0,0.218,10419.62,1305.259,0.218,0.055,52.065,899.676,17.11,2737.685,8.634,3.989,15.148,0.018,0.138,2.103,0.04,7.269,0.02,0.011,211.628,0.269,0.396,3.155,0.06,20.835,0.03,0.03
Australia,2001,AUS,19248146,7.13626E+11,0,0,0,0,38.965,0.75,0.354,0,718.179,-1.009,-5.971,30428.455,585.691,8789.417,169.18,8.068,161.101,112110.586,2157.921,79.904,44.526,211.73,211.73,16.096,0.776,10.126,68338.281,1.843,0.9,11.275,10096.037,194.33,65693.062,1264.47,91.782,96.129,7.853,16.142,221.693,1196.998,23.04,11517.638,4.645,14.49,16958.162,326.413,10.882,16.854,152.06,-2.083,-1.324,47.367,852.03,16.4,2460.882,7.746,3.601,-1.566,-1.15,50.915,903.983,17.4,2645.212,8.218,3.871,0,0,0,0,0,0,0,0,0,0,0.242,1.104,457.085,109.621,2.11,23746.979,-7.471,-32.229,20736.932,399.147,0.997,34.749,2.546,0.75,0,-10.343,-0.294,38.965,0,132.261,0.354,0,0.194,11000.02,1315.385,-1.566,-1.15,50.915,903.983,17.4,2645.212,8.218,3.871,15.829,0.021,0.159,2.078,0.04,8.265,0.019,0.012,114.179,0.447,0.843,10.91,0.21,43.804,0.099,0.064
Australia,2002,AUS,19475842,7.46683E+11,0,0,0,0,62.642,1.22,0.568,0,710.399,2.25,13.181,30749.482,598.872,8514.651,165.83,3.064,66.125,114195.133,2224.046,77.26,44.634,214.64,214.64,15.997,2.004,26.36,68892.781,1.797,1.94,24.525,10129.985,197.29,66184.305,1288.995,91.917,96.069,2.912,6.455,228.148,1513.67,29.48,11714.418,1.102,3.598,16944.664,330.012,13.735,17.004,152.48,-0.177,-0.389,46.979,807.154,15.72,2412.149,7.324,3.501,4.006,1.835,52.75,890.847,17.35,2708.486,8.083,3.931,0,0,0,0,0,0,0,0,0,0,1.07,4.889,461.975,101.664,1.98,23720.402,-0.621,-2.48,20367.172,396.668,0.922,34.431,4.044,1.22,0,58.846,1.498,62.642,0,207.636,0.568,0,0.301,11020.833,1341.745,4.006,1.835,52.75,890.847,17.35,2708.486,8.083,3.931,7.664,0.011,0.17,2.567,0.05,8.737,0.023,0.013,85.906,0.714,1.557,18.484,0.36,79.963,0.168,0.116
Australia,2003,AUS,19699004,7.73869E+11,0,0,0,0,81.73,1.61,0.754,0,707.532,2.864,17.149,31271.697,616.021,8377.073,165.02,3.372,75.001,116708.828,2299.048,77.246,45.267,213.63,213.63,15.698,1.425,19.117,69082.789,1.759,1.337,17.229,9905.577,195.13,66309.148,1306.224,91.34,95.985,0.787,1.795,229.943,1454.896,28.66,11672.818,2.255,7.441,17130.422,337.452,13.416,16.897,151.15,0.718,0.034,47.013,818.823,16.13,2386.547,7.55,3.455,3.988,1.888,54.638,939.134,18.5,2773.653,8.66,4.015,0,0,0,0,0,0,0,0,0,0,-0.371,-1.715,460.26,73.608,1.45,23364.629,-13.441,-53.317,17429.84,343.35,0.679,33.821,5.4,1.61,0,33.549,1.357,81.73,0,274.149,0.754,0,0.397,10844.711,1360.862,3.988,1.888,54.638,939.134,18.5,2773.653,8.66,4.015,8.405,0.013,0.183,3.046,0.06,9.304,0.028,0.013,31.956,0.484,2.042,35.535,0.7,103.652,0.328,0.15
Australia,2004,AUS,19925060,8.0942E+11,0,0,0,0,138.017,2.75,1.233,0,712.601,4.204,25.9,32216.773,641.921,8775.883,174.86,3.905,89.783,119890.773,2388.831,78.388,45.706,223.07,223.07,15.883,3.203,43.582,70486.32,1.735,3.179,41.529,10221.299,203.66,67641.094,1347.753,91.299,95.963,1.998,4.593,234.536,1341.527,26.73,11770.906,6.475,21.851,18032.725,359.303,11.983,16.7,158.96,-3.232,-1.809,45.203,797.488,15.89,2268.674,7.123,3.219,3.751,2.053,56.691,974.15,19.41,2845.223,8.701,4.037,0,0,0,0,0,0,0,0,0,0,2.398,11.036,471.296,103.889,2.07,23653.416,-12.667,-43.491,15049.351,299.859,0.928,33.557,8.987,2.75,0,66.406,3.586,138.017,0,451.022,1.233,0,0.64,11195.45,1404.444,3.751,2.053,56.691,974.15,19.41,2845.223,8.701,4.037,15.427,0.027,0.21,3.513,0.07,10.55,0.031,0.015,12.918,0.249,2.291,35.132,0.7,114.976,0.314,0.163
Australia,2005,AUS,20171732,8.40555E+11,0,0.234,11.616,0.234,179.955,3.63,1.683,0.017,715.624,-0.576,-3.699,31639.439,638.222,8497.039,171.4,4.708,112.458,123999.695,2501.289,79.462,45.253,215.7,215.7,15.294,0.421,5.906,69917.164,1.678,0.131,1.761,9714.089,195.95,66901.25,1349.514,90.844,95.686,-0.83,-1.946,232.59,1080.225,21.79,11530.483,6.415,23.05,18954.881,382.353,10.102,16.492,154.36,-1.409,-0.919,44.285,751.547,15.16,2195.384,7.028,3.14,8.179,4.145,60.836,979.093,19.75,3015.914,9.156,4.314,0,0,0,0,0,0,0,0,0,0,1.571,7.406,478.702,136.825,2.76,23731.322,-1.768,-5.303,14602.427,294.556,1.28,33.942,12.357,3.63,0,37.501,3.37,179.955,0,612.58,1.683,0,0.876,10693.182,1410.35,8.179,4.145,60.836,979.093,19.75,3015.914,9.156,4.314,15.216,0.03,0.241,3.966,0.08,11.931,0.037,0.017,63.403,1.429,3.72,43.625,0.88,184.402,0.408,0.264
Australia,2006,AUS,20467032,8.68839E+11,224.006,0.525,37.094,0.759,176.87,3.62,1.646,0.052,707.426,2.707,17.277,32027.059,655.499,8349.037,170.88,2.221,55.552,124924.836,2556.841,77.705,44.566,219.91,219.91,14.951,4.289,60.488,71863.758,1.693,4.376,59.057,9709.272,198.72,68821.477,1408.571,90.364,95.767,11.54,26.841,259.431,1226.363,25.1,12675.536,6.4,24.469,19876.955,406.822,11.414,17.638,155.57,-3.366,-1.76,42.525,770.507,15.77,2077.725,7.171,2.891,4.497,1.43,62.267,1035.324,21.19,3042.29,9.636,4.233,0,0,0,0,0,0,0,0,0,0,3.121,14.94,493.642,133.874,2.74,24118.875,-8.691,-25.599,13140.994,268.957,1.246,33.562,12.553,3.62,0,1.589,0.196,176.87,0,613.333,1.646,0,0.853,10744.597,1470.838,4.497,1.43,62.267,1035.324,21.19,3042.29,9.636,4.233,16.002,0.037,0.277,4.397,0.09,13.555,0.041,0.019,66.437,2.432,6.152,83.549,1.71,300.583,0.778,0.418
Australia,2007,AUS,20830832,9.13876E+11,27.222,0.207,46.367,0.966,192.503,4.01,1.747,0.064,704.122,-0.869,-5.696,31194.266,649.802,8353.003,174,3.286,84.015,126776.273,2640.855,75.81,43.143,229.52,229.52,15.239,2.402,35.329,72304.695,1.648,2.676,37.7,10013.522,208.59,69429.336,1446.271,90.881,96.023,11.86,30.768,290.198,1504.021,31.33,13931.184,5.086,20.69,20523.033,427.512,13.65,19.267,161.61,-12.687,-5.627,36.897,681.682,14.2,1771.292,6.187,2.45,-2.926,-2.371,59.896,1004.761,20.93,2875.358,9.119,3.977,0,0,0,0,0,0,0,0,0,0,2.558,12.629,506.27,156.499,3.26,24303.893,6.503,17.489,13751.064,286.446,1.42,33.613,13.646,4.01,0,8.709,1.093,192.503,0,655.107,1.747,0,0.906,11018.283,1506.167,-2.926,-2.371,59.896,1004.761,20.93,2875.358,9.119,3.977,16.667,0.044,0.322,5.281,0.11,15.441,0.048,0.021,31.913,1.913,8.065,125.295,2.61,387.15,1.137,0.535
Australia,2008,AUS,21247876,9.42109E+11,32.442,0.313,60.205,1.279,163.781,3.48,1.516,0.084,707.863,4.23,27.489,31875.723,677.291,8160.345,173.39,3.02,79.766,128042.039,2720.621,75.535,44.217,229.55,229.55,14.986,1.698,25.578,72089.344,1.626,2.011,29.086,9933.229,211.06,69435.5,1475.357,91.945,96.319,-1.671,-4.849,285.35,1608.161,34.17,13429.558,-2.499,-10.683,19617.443,416.829,14.886,18.629,162.49,-9.455,-3.696,33.201,554.879,11.79,1562.568,5.136,2.168,-4.081,-3.508,56.389,870.205,18.49,2653.844,8.055,3.681,0,0,0,0,0,0,0,0,0,0,1.273,6.446,512.716,164.722,3.5,24130.219,-0.258,-0.739,13446.369,285.707,1.525,33.473,11.798,3.48,0,-13.542,-1.848,163.781,0,555.277,1.516,0,0.77,10803.433,1531.745,-4.081,-3.508,56.389,870.205,18.49,2653.844,8.055,3.681,22.374,0.07,0.391,6.118,0.13,18.409,0.057,0.026,21.26,1.654,9.718,145.426,3.09,457.384,1.346,0.634
Australia,2009,AUS,21660898,9.64938E+11,38.588,0.494,81.846,1.773,122.802,2.66,1.133,0.117,703.161,-3.312,-22.43,30232.416,654.861,8033.369,174.01,3.757,102.212,130319.328,2822.834,74.129,43.381,234.74,234.74,15.55,-1.449,-22.201,69689.844,1.564,-1.694,-24.99,9991.275,216.42,66957.82,1450.366,92.196,96.08,2.108,6.015,291.364,1814.791,39.31,13451.167,12.031,50.147,21558.475,466.976,16.746,19.301,165.06,6.999,2.104,35.306,539.22,11.68,1629.923,4.976,2.339,7.561,2.79,59.178,845.764,18.32,2732.027,7.804,3.92,0,0,0,0,0,0,0,0,0,0,-1.672,-8.575,504.141,143.115,3.1,23274.232,-1.847,-5.278,12946.323,280.429,1.321,33.397,8.896,2.66,0,-24.602,-2.903,122.802,0,410.684,1.133,0,0.589,10837.039,1509.545,7.561,2.79,59.178,845.764,18.32,2732.027,7.804,3.92,108.507,0.419,0.811,7.387,0.16,37.421,0.068,0.054,28.316,2.675,12.393,176.355,3.82,572.153,1.627,0.821
Australia,2010,AUS,22019166,9.94068E+11,45.341,0.804,117.021,2.577,104.454,2.3,0.984,0.171,686.085,-7.248,-47.467,27584.801,607.394,7519.358,165.57,3.258,91.956,132375.109,2914.79,70.868,40.256,233.63,233.63,15.484,-0.047,-0.706,68523.875,1.518,-0.455,-6.601,9650.684,212.5,65568.57,1443.765,90.956,95.687,8.821,25.7,317.064,1998.713,44.01,14399.467,12.694,59.279,23899.863,526.255,18.837,21.014,160.29,8.732,2.847,38.153,613.102,13.5,1732.723,5.778,2.529,12.755,5.895,65.073,959.618,21.13,2955.301,9.044,4.313,0,0,0,0,0,0,0,0,0,0,3.008,15.166,519.307,132.612,2.92,23584.307,2.177,6.104,13012.898,286.533,1.25,34.418,7.794,2.3,0,-12.389,-1.102,104.454,0,353.949,0.984,0,0.517,10610.303,1508.839,12.755,5.895,65.073,959.618,21.13,2955.301,9.044,4.313,236.839,1.903,2.714,17.712,0.39,123.235,0.167,0.18,12.332,1.443,13.836,224.35,4.94,628.374,2.114,0.917
Australia,2011,AUS,22357032,1.02604E+12,19.053,0.491,137.211,3.068,110.032,2.46,1.021,0.197,666.362,-2.524,-15.332,26482.146,592.062,7344.893,164.21,-2.195,-63.976,127513.047,2850.813,68.168,37.987,240.89,240.89,15.456,3.298,49.764,69714.188,1.519,1.813,26.177,9552.252,213.56,65748.539,1469.942,88.655,94.312,4.338,13.755,330.82,2083.461,46.58,14797.118,3.47,18.26,24355.43,544.515,19.337,21.225,160.52,42.383,15.839,53.992,746.521,16.69,2415.007,6.928,3.464,36.249,23.587,88.66,1222.434,27.33,3965.651,11.345,5.688,0,0,0,0,0,0,0,0,0,0,5.344,27.754,547.06,123.898,2.77,24469.271,-13.095,-37.521,11137.978,249.012,1.15,35.099,8.216,2.46,0,5.423,0.423,110.032,0,367.504,1.021,0,0.527,10774.687,1558.602,36.249,23.587,88.66,1222.434,27.33,3965.651,11.345,5.688,109.129,2.927,5.64,62.173,1.39,252.278,0.577,0.362,29.027,3.907,17.744,303.708,6.79,793.65,2.819,1.138
Australia,2012,AUS,22729272,1.06416E+12,-2.799,-0.086,131.186,2.982,128.909,2.93,1.255,0.194,663.253,-6.35,-37.594,24394.461,554.468,6876.155,156.29,8.457,241.096,136032.031,3091.909,66.968,36.096,233.38,233.38,15.193,-1.443,-22.489,67583.031,1.443,-1.443,-21.206,9096.2,206.75,63738.773,1448.736,88.589,94.312,0.613,2.029,332.848,2070.898,47.07,14644.045,7.042,38.343,25643.498,582.858,20.169,21.668,154.79,-12.957,-7.281,46.712,615.066,13.98,2055.13,5.99,3.041,-1.299,-1.283,87.377,1171.617,26.63,3844.253,11.411,5.688,0,0,0,0,0,0,0,0,0,0,2.625,14.359,561.419,149.147,3.39,24700.266,-1.061,-2.642,10839.328,246.37,1.453,36.548,9.889,2.93,0,20.354,1.672,128.909,0,435.064,1.255,0,0.644,10267.817,1536.113,-1.299,-1.283,87.377,1171.617,26.63,3844.253,11.411,5.688,17.972,0.973,6.614,102.511,2.33,290.971,0.998,0.431,20.103,3.438,21.181,325.131,7.39,931.902,3.167,1.379
Australia,2013,AUS,23111788,1.08711E+12,-2.022,-0.06,126.406,2.921,132.4,3.06,1.331,0.188,632.316,-5.091,-28.226,22769.414,526.242,6184.723,142.94,7.498,231.834,143811.594,3323.743,62.153,33.829,229.98,229.98,14.784,1.268,19.473,67307.039,1.431,0.383,5.548,8471.002,195.78,62923.895,1454.284,85.129,93.488,5.154,17.156,350.005,2097.631,48.48,15143.996,3.93,22.908,26210.252,605.766,21.08,22.5,145.42,12.051,5.314,52.025,784.016,18.12,2251.037,7.879,3.344,15.626,13.925,101.302,1479.764,34.2,4383.148,14.871,6.512,0,0,0,0,0,0,0,0,0,0,2.96,16.618,578.037,188.648,4.36,25010.486,-16.869,-41.561,8861.653,204.809,1.896,37.159,10.635,3.06,0,7.547,0.746,132.4,0,460.156,1.331,0,0.684,9950.766,1555.586,15.626,13.925,101.302,1479.764,34.2,4383.148,14.871,6.512,59.511,3.872,10.486,150.573,3.48,453.698,1.513,0.674,19.858,4.053,25.235,412.776,9.54,1091.852,4.148,1.622
Australia,2014,AUS,23469578,1.11747E+12,2.783,0.081,127.943,3.003,144.442,3.39,1.403,0.192,630.686,-0.827,-4.354,22236.803,521.888,6326.488,148.48,7.092,235.706,151662.266,3559.449,61.454,33.316,241.61,241.61,15.424,0.699,10.872,66744.195,1.402,1.287,18.71,8754.312,205.46,62761.852,1472.994,85.038,94.033,7.335,25.673,375.677,2186.661,51.32,16006.997,7.755,46.978,27812.354,652.744,21.241,23.983,152.38,-24.124,-12.787,39.239,781.437,18.34,1671.891,7.591,2.505,-6.987,-7.838,93.464,1540.292,36.15,3982.348,14.962,5.967,0,0,0,0,0,0,0,0,0,0,-0.451,-2.609,575.428,241.163,5.66,24518.047,5.646,11.563,9219.25,216.372,2.343,36.734,11.32,3.39,0,6.445,0.685,144.442,0,482.343,1.403,0,0.723,10294.604,1566.458,-6.987,-7.838,93.464,1540.292,36.15,3982.348,14.962,5.967,28.71,2.93,13.415,170.859,4.01,571.61,1.66,0.856,5.595,1.252,26.487,443.553,10.41,1128.561,4.309,1.691
Australia,2015,AUS,23820240,1.14539E+12,-20.515,-0.616,100.199,2.387,139.797,3.33,1.443,0.149,641.31,3.549,18.523,22687.059,540.411,6173.741,147.06,-0.105,-3.747,149272.328,3555.703,63.706,33.743,230.84,230.84,14.414,2.24,35.094,67234.93,1.398,1.897,27.945,8300.504,197.72,63011.094,1500.939,85.652,93.718,3.799,14.272,389.95,1892.088,45.07,16370.515,13.824,90.233,31190.988,742.977,19.524,24.348,148.04,-2.744,-1.304,37.935,559.188,13.32,1592.542,5.77,2.369,6.761,7.149,100.613,1390.414,33.12,4223.832,14.348,6.282,0,0,0,0,0,0,0,0,0,0,-0.843,-4.85,570.579,234.674,5.59,23953.521,-9.683,-20.951,8203.984,195.421,2.422,35.627,11.741,3.33,0,3.714,0.42,139.797,0,492.895,1.443,0,0.733,9690.918,1601.552,6.761,7.149,100.613,1390.414,33.12,4223.832,14.348,6.282,25.112,3.269,16.684,210.745,5.02,700.429,2.175,1.042,21.029,5.379,31.866,480.684,11.45,1337.768,4.96,1.99
Australia,2016,AUS,24195706,1.17648E+12,-22.239,-0.531,76.707,1.856,143.827,3.48,1.414,0.116,633.885,-0.065,-0.349,22320.582,540.062,6445.772,155.96,0.207,7.353,147259.828,3563.056,63.38,33.612,246.07,246.07,15.315,0.326,5.214,66407.094,1.366,-0.641,-9.627,8582.515,207.66,61635.395,1491.312,84.391,92.814,-2.673,-10.423,379.527,1909.843,46.21,15685.702,26.625,197.82,38882.809,940.797,18.779,23.621,155.98,25.151,9.26,47.195,620.771,15.02,1950.537,6.104,2.937,14.176,14.842,115.454,1587.472,38.41,4771.693,15.609,7.186,0,0,0,0,0,0,0,0,0,0,0.201,1.144,571.723,226.9,5.49,23629.111,-8.635,-16.875,7379.248,178.546,2.231,35.582,11.58,3.48,0,-1.374,-0.161,143.827,0,478.578,1.414,0,0.721,10169.986,1606.766,14.176,14.842,115.454,1587.472,38.41,4771.693,15.609,7.186,20.083,3.232,19.917,256.657,6.21,823.144,2.524,1.24,10.198,3.042,34.908,566.216,13.7,1442.726,5.568,2.173
Australia,2017,AUS,24590336,1.20534E+12,-1.175,-0.022,74.589,1.834,137.859,3.39,1.356,0.114,621.304,-3.432,-18.536,21208.572,521.526,6166.65,151.64,-2.519,-89.742,141247.078,3473.313,60.678,32.555,249.91,249.91,15.6,-0.299,-4.797,65146.316,1.329,0.177,2.638,8504.968,209.14,60753.531,1493.95,83.686,93.257,-1.761,-6.683,372.844,2134.172,52.48,15162.218,17.235,162.149,44852.84,1102.946,21,23.274,155.27,-23.425,-11.268,35.927,652.289,16.04,1461.008,6.418,2.243,-5.892,-7.434,108.02,1657.968,40.77,4392.792,16.314,6.743,0,0,0,0,0,0,0,0,0,0,4.872,27.857,599.58,204.145,5.02,24382.738,-9.454,-16.88,6574.389,161.666,2.009,37.428,11.369,3.39,0,-1.815,-0.21,137.859,0,462.355,1.356,0,0.71,10162.936,1601.97,-5.892,-7.434,108.02,1657.968,40.77,4392.792,16.314,6.743,19.863,3.816,23.732,328.178,8.07,965.103,3.229,1.481,1.312,0.25,35.158,539.643,13.27,1429.738,5.31,2.195
Australia,2018,AUS,24979228,1.23856E+12,-9.748,-0.179,66.27,1.655,140.116,3.5,1.398,0.102,618.3,-2.424,-12.644,20372.217,508.882,6106.273,152.53,4.743,164.724,145642.516,3638.038,60.919,31.307,250.38,250.38,15.404,1.467,23.495,65072.668,1.312,-0.204,-3.048,8304.9,207.45,59685.641,1490.901,82.854,91.722,-0.251,-0.936,371.908,2007.268,50.14,14888.683,15.51,171.072,51003.121,1274.019,20.026,22.88,154.81,28.235,9.874,45.801,632.526,15.8,1833.566,6.31,2.818,24.682,26.544,134.564,1718.628,42.93,5387.027,17.146,8.278,0,0,0,0,0,0,0,0,0,0,1.756,10.531,610.111,191.359,4.78,24424.742,5.618,9.082,6835.625,170.749,1.909,37.535,11.454,3.5,0,0.743,0.085,140.116,0,458.545,1.398,0,0.705,10023.528,1625.465,24.682,26.544,134.564,1718.628,42.93,5387.027,17.146,8.278,38.295,8.896,32.629,397.53,9.93,1306.227,3.966,2.007,23.096,7.867,43.025,548.456,13.7,1722.419,5.472,2.647
